v_in0,v_in1,spice_vout0,pytorch_vout0,abs_err
-3.921970000000000178e-01,1.039828000000000002e-01,3.863965999999999928e-02,3.863967210054397583e-02,1.210054397654536373e-08
-2.921969999999999845e-01,1.039828000000000002e-01,3.634380000000000249e-02,3.634381294250488281e-02,1.294250488032000490e-08
-1.921970000000000067e-01,1.039828000000000002e-01,3.399616999999999917e-02,3.399619460105895996e-02,2.460105896079367582e-08
-9.219739999999999880e-02,1.039828000000000002e-01,3.164626999999999718e-02,3.164628520607948303e-02,1.520607948585217528e-08
7.802627999999999821e-03,1.039828000000000002e-01,2.934306999999999888e-02,2.934313192963600159e-02,6.192963600271106372e-08
1.078025999999999984e-01,1.039828000000000002e-01,2.713538999999999882e-02,2.713547274470329285e-02,8.274470329402983104e-08
2.078026000000000040e-01,1.039828000000000002e-01,2.507103999999999930e-02,2.507104724645614624e-02,7.246456146942081844e-09
3.078025999999999818e-01,1.039828000000000002e-01,2.319382999999999861e-02,2.319385856389999390e-02,2.856389999528197166e-08
4.078026000000000151e-01,1.039828000000000002e-01,2.153899999999999912e-02,2.153903990983963013e-02,3.990983963100824816e-08
5.078025999999999929e-01,1.039828000000000002e-01,2.012842999999999924e-02,2.012843638658523560e-02,6.386585236356490114e-09
6.078025999999999707e-01,1.039828000000000002e-01,1.896752000000000160e-02,1.896753162145614624e-02,1.162145614463927501e-08
7.078025999999999485e-01,1.039828000000000002e-01,1.804551000000000072e-02,1.804555207490921021e-02,4.207490920948853130e-08
8.078026000000000373e-01,1.039828000000000002e-01,1.733933000000000002e-02,1.733934879302978516e-02,1.879302978513575084e-08
9.078026000000000151e-01,1.039828000000000002e-01,1.681989999999999874e-02,1.681998744606971741e-02,8.744606971866630829e-08
-9.921969999999999956e-01,2.039827999999999919e-01,2.506030000000000063e-02,2.506028115749359131e-02,1.884250640932227938e-08
-8.921970000000000178e-01,2.039827999999999919e-01,2.328300999999999982e-02,2.328300476074218750e-02,5.239257812317266172e-09
-7.921970000000000400e-01,2.039827999999999919e-01,2.085675000000000029e-02,2.085672318935394287e-02,2.681064605741800833e-08
-6.921969999999999512e-01,2.039827999999999919e-01,1.784639000000000017e-02,1.784644275903701782e-02,5.275903701765227716e-08
-5.921969999999999734e-01,2.039827999999999919e-01,1.433656999999999987e-02,1.433654129505157471e-02,2.870494842516224665e-08
-4.921969999999999956e-01,2.039827999999999919e-01,1.042398999999999930e-02,1.042399182915687561e-02,1.829156876312354463e-09
-3.921970000000000178e-01,2.039827999999999919e-01,6.210463999999999742e-03,6.210476160049438477e-03,1.216004943873499888e-08
-2.921969999999999845e-01,2.039827999999999919e-01,1.798064999999999950e-03,1.798048615455627441e-03,1.638454437250837226e-08
-1.921970000000000067e-01,2.039827999999999919e-01,-2.713349999999999790e-03,-2.713307738304138184e-03,4.226169586160621883e-08
-9.219739999999999880e-02,2.039827999999999919e-01,-7.226289999999999797e-03,-7.226228713989257812e-03,6.128601074198436471e-08
7.802627999999999821e-03,2.039827999999999919e-01,-1.164480000000000029e-02,-1.164472848176956177e-02,7.151823043852201245e-08
1.078025999999999984e-01,2.039827999999999919e-01,-1.587430000000000091e-02,-1.587422937154769897e-02,7.062845230193515178e-08
2.078026000000000040e-01,2.039827999999999919e-01,-1.982389999999999847e-02,-1.982378959655761719e-02,1.104034423812794152e-07
3.078025999999999818e-01,2.039827999999999919e-01,-2.341179999999999997e-02,-2.341175824403762817e-02,4.175596237179779457e-08
4.078026000000000151e-01,2.039827999999999919e-01,-2.657400000000000040e-02,-2.657392621040344238e-02,7.378959655801597961e-08
5.078025999999999929e-01,2.039827999999999919e-01,-2.927199999999999941e-02,-2.927195280790328979e-02,4.719209670961399539e-08
6.078025999999999707e-01,2.039827999999999919e-01,-3.149810000000000110e-02,-3.149807453155517578e-02,2.546844482531618326e-08
7.078025999999999485e-01,2.039827999999999919e-01,-3.327429999999999971e-02,-3.327427059412002563e-02,2.940587997407595466e-08
8.078026000000000373e-01,2.039827999999999919e-01,-3.464459999999999762e-02,-3.464457392692565918e-02,2.607307433843963906e-08
9.078026000000000151e-01,2.039827999999999919e-01,-3.566380000000000244e-02,-3.566364198923110962e-02,1.580107688928245047e-07
-9.921969999999999956e-01,3.039827999999999975e-01,1.678327000000000074e-03,1.678377389907836914e-03,5.038990783684006713e-08
-8.921970000000000178e-01,3.039827999999999975e-01,-8.908909999999999919e-04,-8.909180760383605957e-04,2.707603836060376579e-08
-7.921970000000000400e-01,3.039827999999999975e-01,-4.382419999999999718e-03,-4.382438957691192627e-03,1.895769119290846572e-08
-6.921969999999999512e-01,3.039827999999999975e-01,-8.709150000000000572e-03,-8.709125220775604248e-03,2.477922439632351814e-08
-5.921969999999999734e-01,3.039827999999999975e-01,-1.375520000000000041e-02,-1.375523954629898071e-02,3.954629898030026514e-08
-4.921969999999999956e-01,3.039827999999999975e-01,-1.938549999999999995e-02,-1.938547939062118530e-02,2.060937881465108035e-08
-3.921970000000000178e-01,3.039827999999999975e-01,-2.545460000000000084e-02,-2.545458078384399414e-02,1.921615600669612789e-08
-2.921969999999999845e-01,3.039827999999999975e-01,-3.181380000000000319e-02,-3.181377053260803223e-02,2.946739197096093221e-08
-1.921970000000000067e-01,3.039827999999999975e-01,-3.831529999999999658e-02,-3.831525146961212158e-02,4.853038787500096873e-08
-9.219739999999999880e-02,3.039827999999999975e-01,-4.481380000000000086e-02,-4.481375217437744141e-02,4.782562255944977636e-08
7.802627999999999821e-03,3.039827999999999975e-01,-5.116720000000000296e-02,-5.116705596446990967e-02,1.440355300932893989e-07
1.078025999999999984e-01,3.039827999999999975e-01,-5.723770000000000246e-02,-5.723750591278076172e-02,1.940872192407461228e-07
2.078026000000000040e-01,3.039827999999999975e-01,-6.289649999999999408e-02,-6.289634108543395996e-02,1.589145660341184652e-07
3.078025999999999818e-01,3.039827999999999975e-01,-6.803149999999999475e-02,-6.803135573863983154e-02,1.442613601632114495e-07
4.078026000000000151e-01,3.039827999999999975e-01,-7.255780000000000562e-02,-7.255767285823822021e-02,1.271417617854098125e-07
5.078025999999999929e-01,3.039827999999999975e-01,-7.642749999999999544e-02,-7.642747461795806885e-02,2.538204192659154756e-08
6.078025999999999707e-01,3.039827999999999975e-01,-7.963480000000000558e-02,-7.963471114635467529e-02,8.885364533028905498e-08
7.078025999999999485e-01,3.039827999999999975e-01,-8.221330000000000304e-02,-8.221317827701568604e-02,1.217229843170075654e-07
8.078026000000000373e-01,3.039827999999999975e-01,-8.422520000000000007e-02,-8.422501385211944580e-02,1.861478805542660098e-07
9.078026000000000151e-01,3.039827999999999975e-01,-8.574629999999999752e-02,-8.574612438678741455e-02,1.756132125829701351e-07
-9.921969999999999956e-01,4.039827999999999752e-01,-2.165239999999999873e-02,-2.165248990058898926e-02,8.990058899052688623e-08
-8.921970000000000178e-01,4.039827999999999752e-01,-2.493220000000000158e-02,-2.493228018283843994e-02,8.018283843835849467e-08
-7.921970000000000400e-01,4.039827999999999752e-01,-2.936000000000000068e-02,-2.936000376939773560e-02,3.769397734915136411e-09
-6.921969999999999512e-01,4.039827999999999752e-01,-3.483540000000000247e-02,-3.483545035123825073e-02,5.035123824825848970e-08
-5.921969999999999734e-01,4.039827999999999752e-01,-4.122150000000000120e-02,-4.122146219015121460e-02,3.780984878659632287e-08
-4.921969999999999956e-01,4.039827999999999752e-01,-4.835400000000000115e-02,-4.835401475429534912e-02,1.475429534797401132e-08
-3.921970000000000178e-01,4.039827999999999752e-01,-5.605149999999999716e-02,-5.605149269104003906e-02,7.308959958096661325e-09
-2.921969999999999845e-01,4.039827999999999752e-01,-6.412349999999999994e-02,-6.412346661090850830e-02,3.338909149164237533e-08
-1.921970000000000067e-01,4.039827999999999752e-01,-7.237709999999999977e-02,-7.237699627876281738e-02,1.037212371823859058e-07
-9.219739999999999880e-02,4.039827999999999752e-01,-8.062110000000000110e-02,-8.062094449996948242e-02,1.555000305186737819e-07
7.802627999999999821e-03,4.039827999999999752e-01,-8.866960000000000119e-02,-8.866947889328002930e-02,1.211067199718973697e-07
1.078025999999999984e-01,4.039827999999999752e-01,-9.634639999999999871e-02,-9.634627401828765869e-02,1.259817123400175376e-07
2.078026000000000040e-01,4.039827999999999752e-01,-1.034920000000000007e-01,-1.034916192293167114e-01,3.807706832892332471e-07
3.078025999999999818e-01,4.039827999999999752e-01,-1.099720000000000003e-01,-1.099716573953628540e-01,3.426046371463042917e-07
4.078026000000000151e-01,4.039827999999999752e-01,-1.156900000000000012e-01,-1.156900525093078613e-01,5.250930786016017038e-08
5.078025999999999929e-01,4.039827999999999752e-01,-1.205969999999999959e-01,-1.205963939428329468e-01,6.060571670490899621e-07
6.078025999999999707e-01,4.039827999999999752e-01,-1.246899999999999953e-01,-1.246900260448455811e-01,2.604484558577091491e-08
7.078025999999999485e-01,4.039827999999999752e-01,-1.280149999999999899e-01,-1.280149370431900024e-01,6.295680998746888690e-08
8.078026000000000373e-01,4.039827999999999752e-01,-1.306470000000000131e-01,-1.306471377611160278e-01,1.377611160147118596e-07
9.078026000000000151e-01,4.039827999999999752e-01,-1.326779999999999904e-01,-1.326771974563598633e-01,8.025436401271068831e-07
-9.921969999999999956e-01,5.039827999999999530e-01,-4.486210000000000198e-02,-4.486209154129028320e-02,8.458709718772716712e-09
-8.921970000000000178e-01,5.039827999999999530e-01,-4.876119999999999760e-02,-4.876121133565902710e-02,1.133565902949884574e-08
-7.921970000000000400e-01,5.039827999999999530e-01,-5.397860000000000158e-02,-5.397854745388031006e-02,5.254611969152112039e-08
-6.921969999999999512e-01,5.039827999999999530e-01,-6.040940000000000198e-02,-6.040947139263153076e-02,7.139263152877717289e-08
-5.921969999999999734e-01,5.039827999999999530e-01,-6.790619999999999989e-02,-6.790623068809509277e-02,3.068809509287895310e-08
-4.921969999999999956e-01,5.039827999999999530e-01,-7.628630000000000133e-02,-7.628627121448516846e-02,2.878551483287417057e-08
-3.921970000000000178e-01,5.039827999999999530e-01,-8.534139999999999782e-02,-8.534136414527893066e-02,3.585472106715226204e-08
-2.921969999999999845e-01,5.039827999999999530e-01,-9.484670000000000600e-02,-9.484666585922241211e-02,3.414077759389400057e-08
-1.921970000000000067e-01,5.039827999999999530e-01,-1.045699999999999963e-01,-1.045696884393692017e-01,3.115606307946272580e-07
-9.219739999999999880e-02,5.039827999999999530e-01,-1.142780000000000046e-01,-1.142783313989639282e-01,3.313989639236458729e-07
7.802627999999999821e-03,5.039827999999999530e-01,-1.237479999999999969e-01,-1.237483620643615723e-01,3.620643615753760258e-07
1.078025999999999984e-01,5.039827999999999530e-01,-1.327710000000000001e-01,-1.327711641788482666e-01,1.641788482664718885e-07
2.078026000000000040e-01,5.039827999999999530e-01,-1.411640000000000117e-01,-1.411641389131546021e-01,1.389131545903588005e-07
3.078025999999999818e-01,5.039827999999999530e-01,-1.487809999999999966e-01,-1.487804502248764038e-01,5.497751235927772484e-07
4.078026000000000151e-01,5.039827999999999530e-01,-1.555199999999999916e-01,-1.555194407701492310e-01,5.592298507606230373e-07
5.078025999999999929e-01,5.039827999999999530e-01,-1.613340000000000052e-01,-1.613333374261856079e-01,6.625738143972714767e-07
6.078025999999999707e-01,5.039827999999999530e-01,-1.662270000000000136e-01,-1.662272065877914429e-01,2.065877914292357787e-07
7.078025999999999485e-01,5.039827999999999530e-01,-1.702529999999999877e-01,-1.702522784471511841e-01,7.215528488035971577e-07
8.078026000000000373e-01,5.039827999999999530e-01,-1.734920000000000073e-01,-1.734918802976608276e-01,1.197023391796836478e-07
9.078026000000000151e-01,5.039827999999999530e-01,-1.760440000000000060e-01,-1.760436743497848511e-01,3.256502151549600654e-07
-9.921969999999999956e-01,6.039828000000000419e-01,-6.784329999999999528e-02,-6.784334778785705566e-02,4.778785706038846115e-08
-8.921970000000000178e-01,6.039828000000000419e-01,-7.226910000000000278e-02,-7.226915657520294189e-02,5.657520293911311171e-08
-7.921970000000000400e-01,6.039828000000000419e-01,-7.812550000000000050e-02,-7.812550663948059082e-02,6.639480590320268050e-09
-6.921969999999999512e-01,6.039828000000000419e-01,-8.531070000000000320e-02,-8.531071245670318604e-02,1.245670318283931266e-08
-5.921969999999999734e-01,6.039828000000000419e-01,-9.367590000000000638e-02,-9.367591142654418945e-02,1.142654418306854325e-08
-4.921969999999999956e-01,6.039828000000000419e-01,-1.030299999999999966e-01,-1.030303090810775757e-01,3.090810775790986398e-07
-3.921970000000000178e-01,6.039828000000000419e-01,-1.131489999999999996e-01,-1.131491065025329590e-01,1.065025329594071479e-07
-2.921969999999999845e-01,6.039828000000000419e-01,-1.237830000000000041e-01,-1.237830519676208496e-01,5.196762084547223992e-08
-1.921970000000000067e-01,6.039828000000000419e-01,-1.346690000000000109e-01,-1.346690952777862549e-01,9.527778624396354701e-08
-9.219739999999999880e-02,6.039828000000000419e-01,-1.455430000000000057e-01,-1.455425322055816650e-01,4.677944183406612666e-07
7.802627999999999821e-03,6.039828000000000419e-01,-1.561490000000000100e-01,-1.561486721038818359e-01,3.278961181740758235e-07
1.078025999999999984e-01,6.039828000000000419e-01,-1.662549999999999861e-01,-1.662553399801254272e-01,3.399801254411194407e-07
2.078026000000000040e-01,6.039828000000000419e-01,-1.756649999999999878e-01,-1.756647378206253052e-01,2.621793746826472926e-07
3.078025999999999818e-01,6.039828000000000419e-01,-1.842239999999999989e-01,-1.842238456010818481e-01,1.543989181507221531e-07
4.078026000000000151e-01,6.039828000000000419e-01,-1.918330000000000035e-01,-1.918325573205947876e-01,4.426794052159177539e-07
5.078025999999999929e-01,6.039828000000000419e-01,-1.984470000000000123e-01,-1.984463483095169067e-01,6.516904831055381209e-07
6.078025999999999707e-01,6.039828000000000419e-01,-2.040740000000000054e-01,-2.040739208459854126e-01,7.915401459279713947e-08
7.078025999999999485e-01,6.039828000000000419e-01,-2.087690000000000101e-01,-2.087683528661727905e-01,6.471338272195925612e-07
8.078026000000000373e-01,6.039828000000000419e-01,-2.126129999999999964e-01,-2.126128822565078735e-01,1.177434921229014719e-07
9.078026000000000151e-01,6.039828000000000419e-01,-2.157050000000000078e-01,-2.157046347856521606e-01,3.652143478471980842e-07
-9.921969999999999956e-01,7.039828000000000197e-01,-9.045290000000000274e-02,-9.045295417308807373e-02,5.417308807098564216e-08
-8.921970000000000178e-01,7.039828000000000197e-01,-9.531779999999999420e-02,-9.531784057617187500e-02,4.057617188080175907e-08
-7.921970000000000400e-01,7.039828000000000197e-01,-1.016699999999999965e-01,-1.016698777675628662e-01,1.222324371302763169e-07
-6.921969999999999512e-01,7.039828000000000197e-01,-1.094159999999999994e-01,-1.094156503677368164e-01,3.496322631829640315e-07
-5.921969999999999734e-01,7.039828000000000197e-01,-1.184120000000000034e-01,-1.184115260839462280e-01,4.739160537753361879e-07
-4.921969999999999956e-01,7.039828000000000197e-01,-1.284679999999999989e-01,-1.284679919481277466e-01,8.051872252279324016e-09
-3.921970000000000178e-01,7.039828000000000197e-01,-1.393540000000000056e-01,-1.393536329269409180e-01,3.670730590876747357e-07
-2.921969999999999845e-01,7.039828000000000197e-01,-1.508059999999999956e-01,-1.508061885833740234e-01,1.885833740278286541e-07
-1.921970000000000067e-01,7.039828000000000197e-01,-1.625439999999999940e-01,-1.625439226627349854e-01,7.733726500869231302e-08
-9.219739999999999880e-02,7.039828000000000197e-01,-1.742809999999999915e-01,-1.742810159921646118e-01,1.599216462033759001e-08
7.802627999999999821e-03,7.039828000000000197e-01,-1.857439999999999924e-01,-1.857439130544662476e-01,8.694553374488656061e-08
1.078025999999999984e-01,7.039828000000000197e-01,-1.966859999999999997e-01,-1.966859549283981323e-01,4.507160186739689323e-08
2.078026000000000040e-01,7.039828000000000197e-01,-2.069020000000000026e-01,-2.069018036127090454e-01,1.963872909571673375e-07
3.078025999999999818e-01,7.039828000000000197e-01,-2.162370000000000125e-01,-2.162364572286605835e-01,5.427713394290378801e-07
4.078026000000000151e-01,7.039828000000000197e-01,-2.245910000000000128e-01,-2.245909720659255981e-01,2.793407441470385777e-08
5.078025999999999929e-01,7.039828000000000197e-01,-2.319229999999999903e-01,-2.319222837686538696e-01,7.162313461206437637e-07
6.078025999999999707e-01,7.039828000000000197e-01,-2.382380000000000053e-01,-2.382376939058303833e-01,3.060941696220176311e-07
7.078025999999999485e-01,7.039828000000000197e-01,-2.435859999999999970e-01,-2.435853034257888794e-01,6.965742111175732276e-07
8.078026000000000373e-01,7.039828000000000197e-01,-2.480420000000000125e-01,-2.480410784482955933e-01,9.215517044192100826e-07
9.078026000000000151e-01,7.039828000000000197e-01,-2.516950000000000021e-01,-2.516945004463195801e-01,4.995536804219824489e-07
-9.921969999999999956e-01,8.039827999999999975e-01,-1.125209999999999960e-01,-1.125206649303436279e-01,3.350696563680921614e-07
-8.921970000000000178e-01,8.039827999999999975e-01,-1.177450000000000024e-01,-1.177452504634857178e-01,2.504634857153353877e-07
-7.921970000000000400e-01,8.039827999999999975e-01,-1.244650000000000062e-01,-1.244646459817886353e-01,3.540182113709322564e-07
-6.921969999999999512e-01,8.039827999999999975e-01,-1.325949999999999906e-01,-1.325948685407638550e-01,1.314592361356670125e-07
-5.921969999999999734e-01,8.039827999999999975e-01,-1.420029999999999903e-01,-1.420026868581771851e-01,3.131418228052851305e-07
-4.921969999999999956e-01,8.039827999999999975e-01,-1.525060000000000027e-01,-1.525054872035980225e-01,5.127964019802089268e-07
-3.921970000000000178e-01,8.039827999999999975e-01,-1.638759999999999939e-01,-1.638755053281784058e-01,4.946718215881329428e-07
-2.921969999999999845e-01,8.039827999999999975e-01,-1.758490000000000053e-01,-1.758486181497573853e-01,3.818502426200520716e-07
-1.921970000000000067e-01,8.039827999999999975e-01,-1.881379999999999997e-01,-1.881381422281265259e-01,1.422281265262004268e-07
-9.219739999999999880e-02,8.039827999999999975e-01,-2.004509999999999903e-01,-2.004513293504714966e-01,3.293504715062844923e-07
7.802627999999999821e-03,8.039827999999999975e-01,-2.125080000000000024e-01,-2.125083655118942261e-01,3.655118942236246227e-07
1.078025999999999984e-01,8.039827999999999975e-01,-2.240590000000000082e-01,-2.240588217973709106e-01,1.782026290975124994e-07
2.078026000000000040e-01,8.039827999999999975e-01,-2.348959999999999937e-01,-2.348958998918533325e-01,1.001081466611708493e-07
3.078025999999999818e-01,8.039827999999999975e-01,-2.448649999999999993e-01,-2.448647469282150269e-01,2.530717849724695157e-07
4.078026000000000151e-01,8.039827999999999975e-01,-2.538659999999999806e-01,-2.538658976554870605e-01,1.023445129200162285e-07
5.078025999999999929e-01,8.039827999999999975e-01,-2.618530000000000024e-01,-2.618527412414550781e-01,2.587585449242979507e-07
6.078025999999999707e-01,8.039827999999999975e-01,-2.688249999999999806e-01,-2.688247561454772949e-01,2.438545226857158355e-07
7.078025999999999485e-01,8.039827999999999975e-01,-2.748189999999999800e-01,-2.748186588287353516e-01,3.411712646284037476e-07
8.078026000000000373e-01,8.039827999999999975e-01,-2.798970000000000069e-01,-2.798964977264404297e-01,5.022735595772154227e-07
9.078026000000000151e-01,8.039827999999999975e-01,-2.841350000000000264e-01,-2.841342091560363770e-01,7.908439636494790648e-07
-9.921969999999999956e-01,9.039827999999999752e-01,-1.338630000000000098e-01,-1.338628083467483521e-01,1.916532516577085232e-07
-8.921970000000000178e-01,9.039827999999999752e-01,-1.393780000000000019e-01,-1.393774598836898804e-01,5.401163101215189499e-07
-7.921970000000000400e-01,9.039827999999999752e-01,-1.463530000000000109e-01,-1.463534235954284668e-01,4.235954284559362293e-07
-6.921969999999999512e-01,9.039827999999999752e-01,-1.547169999999999934e-01,-1.547165960073471069e-01,4.039926528864867805e-07
-5.921969999999999734e-01,9.039827999999999752e-01,-1.643449999999999911e-01,-1.643447428941726685e-01,2.571058273226345392e-07
-4.921969999999999956e-01,9.039827999999999752e-01,-1.750670000000000004e-01,-1.750669032335281372e-01,9.676647186318554361e-08
-3.921970000000000178e-01,9.039827999999999752e-01,-1.866659999999999986e-01,-1.866660565137863159e-01,5.651378631732484337e-08
-2.921969999999999845e-01,9.039827999999999752e-01,-1.988880000000000092e-01,-1.988877505064010620e-01,2.494935989472146787e-07
-1.921970000000000067e-01,9.039827999999999752e-01,-2.114540000000000031e-01,-2.114536911249160767e-01,3.088750839264076120e-07
-9.219739999999999880e-02,9.039827999999999752e-01,-2.240790000000000004e-01,-2.240792363882064819e-01,2.363882064815303607e-07
7.802627999999999821e-03,9.039827999999999752e-01,-2.364920000000000078e-01,-2.364916056394577026e-01,3.943605423051277370e-07
1.078025999999999984e-01,9.039827999999999752e-01,-2.484470000000000012e-01,-2.484465986490249634e-01,4.013509750377952656e-07
2.078026000000000040e-01,9.039827999999999752e-01,-2.597419999999999729e-01,-2.597414851188659668e-01,5.148811340061065778e-07
3.078025999999999818e-01,9.039827999999999752e-01,-2.702229999999999910e-01,-2.702224850654602051e-01,5.149345397859050877e-07
4.078026000000000151e-01,9.039827999999999752e-01,-2.797870000000000079e-01,-2.797862291336059570e-01,7.708663940508841961e-07
5.078025999999999929e-01,9.039827999999999752e-01,-2.883769999999999945e-01,-2.883769869804382324e-01,1.301956176202878623e-08
6.078025999999999707e-01,9.039827999999999752e-01,-2.959809999999999941e-01,-2.959806323051452637e-01,3.676948547304270676e-07
7.078025999999999485e-01,9.039827999999999752e-01,-3.026159999999999961e-01,-3.026158809661865234e-01,1.190338134726687258e-07
8.078026000000000373e-01,9.039827999999999752e-01,-3.083259999999999890e-01,-3.083257675170898438e-01,2.324829101452152713e-07
9.078026000000000151e-01,9.039827999999999752e-01,-3.131689999999999752e-01,-3.131686449050903320e-01,3.550949096431388341e-07
